epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
72,306.499,0.37639,0.35241,0.3091,0.84967,1,0.99828,0.995,0.8807,1,0.99828,0.995,0.94756,0.42899,0.40258,0.35271,0.79988,0.0005942,0.0005942,0.0005942
73,310.529,0.37762,0.36115,0.2953,0.8244,0.97046,0.99557,0.99412,0.89814,0.97046,0.99557,0.99412,0.95114,0.39172,0.39474,0.38452,0.79892,0.0005744,0.0005744,0.0005744
74,314.573,0.37961,0.36057,0.30734,0.84013,0.94272,0.99753,0.99063,0.90913,0.94272,0.99753,0.99063,0.92441,0.40468,0.38893,0.37475,0.80698,0.0005546,0.0005546,0.0005546
75,318.555,0.36548,0.34201,0.29492,0.8288,0.91659,0.99897,0.98897,0.88518,0.91659,0.99897,0.98897,0.94153,0.5183,0.3902,0.39948,0.82301,0.0005348,0.0005348,0.0005348
76,322.574,0.3732,0.34887,0.28604,0.81731,0.96967,0.9697,0.99329,0.88745,0.96967,0.9697,0.99329,0.94519,0.5295,0.35587,0.38693,0.82608,0.000515,0.000515,0.000515
77,326.533,0.35133,0.34939,0.27447,0.83352,0.96999,1,0.99412,0.90196,0.96999,1,0.99412,0.94571,0.5076,0.33842,0.37563,0.8311,0.0004952,0.0004952,0.0004952
78,330.535,0.35495,0.33833,0.27742,0.82057,0.98981,1,0.995,0.89786,0.98981,1,0.995,0.93728,0.43443,0.33617,0.36464,0.8007,0.0004754,0.0004754,0.0004754
79,334.575,0.34694,0.31365,0.27513,0.82725,0.9425,0.99363,0.99063,0.90051,0.9425,0.99363,0.99063,0.93026,0.41719,0.34453,0.3844,0.80646,0.0004556,0.0004556,0.0004556
80,338.707,0.32427,0.31998,0.256,0.82386,0.93709,0.9697,0.98823,0.91794,0.93709,0.9697,0.98823,0.92202,0.42906,0.34051,0.37242,0.81386,0.0004358,0.0004358,0.0004358
81,342.734,0.35894,0.32375,0.2862,0.82428,0.91667,0.99998,0.98528,0.91024,0.91667,0.99998,0.98528,0.92022,0.39909,0.35391,0.35549,0.80885,0.000416,0.000416,0.000416
82,346.732,0.34952,0.32393,0.27494,0.82646,0.94064,0.9606,0.9847,0.90139,0.94064,0.9606,0.9847,0.93094,0.40047,0.36369,0.38153,0.80758,0.0003962,0.0003962,0.0003962
83,350.765,0.34554,0.32689,0.27036,0.81476,0.936,0.93939,0.98543,0.90335,0.936,0.93939,0.98543,0.92178,0.4106,0.36878,0.37066,0.8185,0.0003764,0.0003764,0.0003764
84,354.773,0.35088,0.34272,0.26681,0.84383,0.96955,0.96494,0.99068,0.90947,0.96955,0.96494,0.99068,0.9357,0.42264,0.36463,0.38134,0.82152,0.0003566,0.0003566,0.0003566
85,358.721,0.31448,0.30846,0.25377,0.8216,1,0.96198,0.99412,0.91172,1,0.96198,0.99412,0.9423,0.38346,0.35838,0.33758,0.81345,0.0003368,0.0003368,0.0003368
86,362.764,0.3423,0.32089,0.27262,0.83821,0.99642,1,0.995,0.90767,0.99642,1,0.995,0.94613,0.37823,0.356,0.33068,0.80739,0.000317,0.000317,0.000317
87,366.73,0.32219,0.32423,0.25076,0.81649,0.97053,0.99787,0.99412,0.92649,0.97053,0.99787,0.99412,0.95551,0.38538,0.34091,0.33168,0.81265,0.0002972,0.0002972,0.0002972
88,370.814,0.32681,0.31811,0.25426,0.83695,0.97054,0.9982,0.99235,0.93038,0.97054,0.9982,0.99235,0.94531,0.38072,0.3345,0.34817,0.81267,0.0002774,0.0002774,0.0002774
89,374.871,0.30304,0.30343,0.2374,0.83248,0.97052,0.99754,0.98971,0.92482,0.97052,0.99754,0.98971,0.94994,0.38226,0.34105,0.33854,0.79885,0.0002576,0.0002576,0.0002576
90,378.839,0.3328,0.32157,0.24744,0.81557,0.96775,1,0.99147,0.90621,0.96775,1,0.99147,0.95716,0.4049,0.33577,0.3414,0.7999,0.0002378,0.0002378,0.0002378
91,413.535,0.26759,0.2725,0.22243,0.80302,0.96783,1,0.99412,0.92597,0.96783,1,0.99412,0.95295,0.39881,0.31929,0.33331,0.80376,0.000218,0.000218,0.000218
92,417.534,0.27406,0.27498,0.22129,0.8039,1,0.99674,0.995,0.91945,1,0.99674,0.995,0.94456,0.39892,0.3162,0.31456,0.81148,0.0001982,0.0001982,0.0001982
93,421.481,0.28168,0.28011,0.22097,0.81656,0.99312,1,0.995,0.916,0.99312,1,0.995,0.94059,0.40365,0.31742,0.3068,0.81127,0.0001784,0.0001784,0.0001784
94,425.485,0.27967,0.28272,0.22546,0.79869,0.99493,1,0.995,0.9167,0.99493,1,0.995,0.94009,0.4059,0.31975,0.31501,0.81469,0.0001586,0.0001586,0.0001586
95,429.48,0.27004,0.26743,0.21744,0.79744,0.99949,1,0.995,0.91736,0.99949,1,0.995,0.92976,0.39729,0.33157,0.30998,0.81668,0.0001388,0.0001388,0.0001388
96,433.384,0.27505,0.29381,0.21622,0.79967,0.96995,1,0.99412,0.92087,0.96995,1,0.99412,0.92725,0.38579,0.34171,0.3099,0.81218,0.000119,0.000119,0.000119
97,437.741,0.26416,0.28079,0.21946,0.8198,0.97051,0.99734,0.99412,0.92728,0.97051,0.99734,0.99412,0.93725,0.37929,0.34241,0.31136,0.8075,9.92e-05,9.92e-05,9.92e-05
98,441.84,0.2652,0.28247,0.21318,0.82544,0.99597,0.9697,0.99412,0.93969,0.99597,0.9697,0.99412,0.93967,0.37745,0.33869,0.31269,0.80548,7.94e-05,7.94e-05,7.94e-05
99,445.842,0.26283,0.28203,0.21387,0.81732,1,0.99691,0.995,0.92719,1,0.99691,0.995,0.93198,0.3632,0.33035,0.30132,0.80158,5.96e-05,5.96e-05,5.96e-05
100,449.747,0.27105,0.28035,0.2201,0.79695,0.99923,1,0.995,0.9309,0.99923,1,0.995,0.95238,0.36242,0.32802,0.30235,0.80338,3.98e-05,3.98e-05,3.98e-05
